Gene stable ID	Gene name
ENSG00000088002	SULT2B1
ENSG00000197172	MAGEA6
ENSG00000088320	REM1
ENSG00000112983	BRD8
ENSG00000163660	CCNL1
ENSG00000100234	TIMP3
ENSG00000148154	UGCG
ENSG00000197183	NOL4L
ENSG00000196141	SPATS2L
ENSG00000196562	SULF2
ENSG00000182583	VCX
ENSG00000063180	CA11
ENSG00000132481	TRIM47
ENSG00000141569	TRIM65
ENSG00000130638	ATXN10
ENSG00000144959	NCEH1
ENSG00000105518	TMEM205
ENSG00000130707	ASS1
ENSG00000152104	PTPN14
ENSG00000188064	WNT7B
ENSG00000140807	NKD1
ENSG00000128383	APOBEC3A
ENSG00000117650	NEK2
ENSG00000144840	RABL3
ENSG00000205336	ADGRG1
ENSG00000126822	PLEKHG3
ENSG00000167881	SRP68
ENSG00000149591	TAGLN
ENSG00000124102	PI3
ENSG00000198680	TUSC1
ENSG00000169064	ZBBX
ENSG00000080608	PUM3
ENSG00000010030	ETV7
ENSG00000196361	ELAVL3
ENSG00000112139	MDGA1
ENSG00000137817	PARP6
ENSG00000184887	BTBD6
ENSG00000198513	ATL1
ENSG00000151093	OXSM
ENSG00000240065	PSMB9
ENSG00000089199	CHGB
ENSG00000089195	TRMT6
ENSG00000184489	PTP4A3
ENSG00000177519	RPRM
ENSG00000092969	TGFB2
ENSG00000168918	INPP5D
ENSG00000102109	PCSK1N
ENSG00000090554	FLT3LG
ENSG00000175166	PSMD2
ENSG00000182759	MAFA
ENSG00000072110	ACTN1
ENSG00000123297	TSFM
ENSG00000104518	GSDMD
ENSG00000151632	AKR1C2
ENSG00000198189	HSD17B11
ENSG00000088826	SMOX
ENSG00000132681	ATP1A4
ENSG00000176428	VPS37D
ENSG00000106089	STX1A
ENSG00000230176	LINC01433
ENSG00000197321	SVIL
ENSG00000142546	NOSIP
ENSG00000166130	IKBIP
ENSG00000135766	EGLN1
ENSG00000165215	CLDN3
ENSG00000115368	WDR75
ENSG00000120802	TMPO
ENSG00000168243	GNG4
ENSG00000135245	HILPDA
ENSG00000161036	LRWD1
ENSG00000136436	CALCOCO2
ENSG00000170745	KCNS3
ENSG00000116711	PLA2G4A
ENSG00000153113	CAST
ENSG00000135643	KCNMB4
ENSG00000178726	THBD
ENSG00000099901	RANBP1
ENSG00000171695	LKAAEAR1
ENSG00000185070	FLRT2
ENSG00000171227	TMEM37
ENSG00000155090	KLF10
ENSG00000150593	PDCD4
ENSG00000070495	JMJD6
ENSG00000188921	HACD4
ENSG00000126947	ARMCX1
ENSG00000204262	COL5A2
ENSG00000108587	GOSR1
ENSG00000235162	C12orf75
ENSG00000169169	CPT1C
ENSG00000092208	GEMIN2
ENSG00000259974	LINC00261
ENSG00000107104	KANK1
ENSG00000196440	ARMCX4
ENSG00000105974	CAV1
ENSG00000157514	TSC22D3
ENSG00000050344	NFE2L3
ENSG00000126467	TSKS
ENSG00000112312	GMNN
ENSG00000196878	LAMB3
ENSG00000106588	PSMA2
ENSG00000228223	HCG11
ENSG00000228812	LAMA5-AS1
ENSG00000051108	HERPUD1
ENSG00000234684	SDCBP2-AS1
ENSG00000141052	MYOCD
ENSG00000205181	LINC00654
ENSG00000125772	GPCPD1
ENSG00000170801	HTRA3
ENSG00000204616	TRIM31
ENSG00000273032	DGCR5
ENSG00000204385	SLC44A4
ENSG00000148357	HMCN2
ENSG00000137449	CPEB2
ENSG00000161057	PSMC2
ENSG00000100219	XBP1
ENSG00000129084	PSMA1
ENSG00000165732	DDX21
ENSG00000177614	PGBD5
ENSG00000214456	PLIN5
ENSG00000171236	LRG1
ENSG00000100644	HIF1A
ENSG00000106927	AMBP
ENSG00000185361	TNFAIP8L1
ENSG00000125848	FLRT3
ENSG00000128641	MYO1B
ENSG00000101353	MROH8
ENSG00000104852	SNRNP70
ENSG00000241404	EGFL8
ENSG00000152766	ANKRD22
ENSG00000138134	STAMBPL1
ENSG00000023608	SNAPC1
ENSG00000118705	RPN2
ENSG00000225383	SFTA1P
ENSG00000076382	SPAG5
ENSG00000104728	ARHGEF10
ENSG00000113013	HSPA9
ENSG00000060971	ACAA1
ENSG00000175274	TP53I11
ENSG00000204301	NOTCH4
ENSG00000235314	LINC00957
ENSG00000107159	CA9
ENSG00000146112	PPP1R18
ENSG00000138286	FAM149B1
ENSG00000064199	SPA17
ENSG00000099860	GADD45B
ENSG00000111684	LPCAT3
ENSG00000135373	EHF
ENSG00000196230	TUBB
ENSG00000089723	OTUB2
ENSG00000132639	SNAP25
ENSG00000184368	MAP7D2
ENSG00000138279	ANXA7
ENSG00000119632	IFI27L2
ENSG00000099797	TECR
ENSG00000159403	C1R
ENSG00000114354	TFG
ENSG00000159713	TPPP3
ENSG00000251493	FOXD1
ENSG00000126803	HSPA2
ENSG00000164338	UTP15
ENSG00000129083	COPB1
ENSG00000137331	IER3
ENSG00000137285	TUBB2B
ENSG00000184916	JAG2
ENSG00000185697	MYBL1
ENSG00000105429	MEGF8
ENSG00000132603	NIP7
ENSG00000137267	TUBB2A
ENSG00000101076	HNF4A
ENSG00000160602	NEK8
ENSG00000105427	CNFN
ENSG00000123700	KCNJ2
ENSG00000079385	CEACAM1
ENSG00000118193	KIF14
ENSG00000113621	TXNDC15
ENSG00000129910	CDH15
ENSG00000064601	CTSA
ENSG00000143194	MAEL
ENSG00000139438	FAM222A
ENSG00000132002	DNAJB1
ENSG00000165678	GHITM
ENSG00000090889	KIF4A
ENSG00000162975	KCNF1
ENSG00000112697	TMEM30A
ENSG00000091879	ANGPT2
ENSG00000101210	EEF1A2
ENSG00000026025	VIM
ENSG00000182809	CRIP2
ENSG00000181163	NPM1
ENSG00000198121	LPAR1
ENSG00000166788	SAAL1
ENSG00000165124	SVEP1
ENSG00000122641	INHBA
ENSG00000182768	NGRN
ENSG00000069275	NUCKS1
ENSG00000178531	CTXN1
ENSG00000198755	RPL10A
ENSG00000103876	FAH
ENSG00000106123	EPHB6
ENSG00000213145	CRIP1
ENSG00000148444	COMMD3
ENSG00000068489	PRR11
ENSG00000134339	SAA2
ENSG00000205293	LINC01602
ENSG00000130363	RSPH3
ENSG00000196268	ZNF493
ENSG00000119729	RHOQ
ENSG00000106772	PRUNE2
ENSG00000132423	COQ3
ENSG00000119669	IRF2BPL
ENSG00000241119	UGT1A9
ENSG00000166165	CKB
ENSG00000163874	ZC3H12A
ENSG00000139329	LUM
ENSG00000197162	ZNF785
ENSG00000107957	SH3PXD2A
ENSG00000008853	RHOBTB2
ENSG00000241635	UGT1A1
ENSG00000123485	HJURP
ENSG00000198223	CSF2RA
ENSG00000211448	DIO2
ENSG00000145287	PLAC8
ENSG00000120889	TNFRSF10B
ENSG00000136518	ACTL6A
ENSG00000088986	DYNLL1
ENSG00000100526	CDKN3
ENSG00000165272	AQP3
ENSG00000110871	COQ5
ENSG00000173530	TNFRSF10D
ENSG00000203497	PDCD4-AS1
ENSG00000213614	HEXA
ENSG00000127191	TRAF2
ENSG00000162545	CAMK2N1
ENSG00000136522	MRPL47
ENSG00000158825	CDA
ENSG00000158828	PINK1
ENSG00000197702	PARVA
ENSG00000119335	SET
ENSG00000005022	SLC25A5
ENSG00000123416	TUBA1B
ENSG00000185112	FAM43A
ENSG00000134107	BHLHE40
ENSG00000168002	POLR2G
ENSG00000003509	NDUFAF7
ENSG00000117318	ID3
ENSG00000142676	RPL11
ENSG00000162231	NXF1
ENSG00000109511	ANXA10
ENSG00000131828	PDHA1
ENSG00000117308	GALE
ENSG00000115828	QPCT
ENSG00000136490	LIMD2
ENSG00000163171	CDC42EP3
ENSG00000168356	SCN11A
ENSG00000187134	AKR1C1
ENSG00000182054	IDH2
ENSG00000281756	C2-AS1
ENSG00000169252	ADRB2
ENSG00000217555	CKLF
ENSG00000182463	TSHZ2
ENSG00000160211	G6PD
ENSG00000131437	KIF3A
ENSG00000078804	TP53INP2
ENSG00000142541	RPL13A
ENSG00000162723	SLAMF9
ENSG00000182481	KPNA2
ENSG00000147677	EIF3H
ENSG00000153707	PTPRD
ENSG00000169242	EFNA1
ENSG00000108854	SMURF2
ENSG00000125351	UPF3B
ENSG00000163347	CLDN1
ENSG00000187726	DNAJB13
ENSG00000108654	DDX5
ENSG00000153132	CLGN
ENSG00000214517	PPME1
ENSG00000164266	SPINK1
ENSG00000130826	DKC1
ENSG00000137124	ALDH1B1
ENSG00000067064	IDI1
ENSG00000146830	GIGYF1
ENSG00000121895	TMEM156
ENSG00000101294	HM13
ENSG00000171223	JUNB
ENSG00000167815	PRDX2
ENSG00000104889	RNASEH2A
ENSG00000175505	CLCF1
ENSG00000138363	ATIC
ENSG00000183423	LRIT3
ENSG00000074181	NOTCH3
ENSG00000102226	USP11
ENSG00000161714	PLCD3
ENSG00000183208	GDPGP1
ENSG00000152253	SPC25
ENSG00000111669	TPI1
ENSG00000172725	CORO1B
ENSG00000186834	HEXIM1
ENSG00000142657	PGD
ENSG00000111875	ASF1A
ENSG00000141750	STAC2
ENSG00000170396	ZNF804A
ENSG00000205542	TMSB4X
ENSG00000182118	FAM89A
ENSG00000072682	P4HA2
ENSG00000110063	DCPS
ENSG00000203930	LINC00632
ENSG00000048392	RRM2B
ENSG00000147044	CASK
ENSG00000125450	NUP85
ENSG00000148498	PARD3
ENSG00000171497	PPID
ENSG00000164754	RAD21
ENSG00000187109	NAP1L1
ENSG00000118777	ABCG2
ENSG00000196526	AFAP1
ENSG00000138772	ANXA3
ENSG00000105290	APLP1
ENSG00000136861	CDK5RAP2
ENSG00000075131	TIPIN
ENSG00000172548	NIPAL4
ENSG00000113161	HMGCR
ENSG00000172340	SUCLG2
ENSG00000151917	BEND6
ENSG00000144485	HES6
ENSG00000236287	ZBED5
ENSG00000203734	ECT2L
ENSG00000138821	SLC39A8
ENSG00000187867	PALM3
ENSG00000188032	C19orf67
ENSG00000174444	RPL4
ENSG00000105669	COPE
ENSG00000163636	PSMD6
ENSG00000183018	SPNS2
ENSG00000176783	RUFY1
ENSG00000204520	MICA
ENSG00000109861	CTSC
ENSG00000078237	TIGAR
ENSG00000148513	ANKRD30A
ENSG00000120053	GOT1
ENSG00000051128	HOMER3
ENSG00000117984	CTSD
ENSG00000123353	ORMDL2
ENSG00000163468	CCT3
ENSG00000198826	ARHGAP11A
ENSG00000123240	OPTN
ENSG00000166923	GREM1
ENSG00000254726	MEX3A
ENSG00000162366	PDZK1IP1
ENSG00000143061	IGSF3
ENSG00000183876	ARSI
ENSG00000135821	GLUL
ENSG00000142507	PSMB6
ENSG00000026103	FAS
ENSG00000085871	MGST2
ENSG00000168275	COA6
ENSG00000213619	NDUFS3
ENSG00000172000	ZNF556
ENSG00000164022	AIMP1
ENSG00000204252	HLA-DOA
ENSG00000087085	ACHE
ENSG00000176046	NUPR1
ENSG00000165434	PGM2L1
ENSG00000072858	SIDT1
ENSG00000129355	CDKN2D
ENSG00000129354	AP1M2
ENSG00000233041	PHGR1
ENSG00000140323	DISP2
ENSG00000138449	SLC40A1
ENSG00000231500	RPS18
ENSG00000081041	CXCL2
ENSG00000134072	CAMK1
ENSG00000170525	PFKFB3
ENSG00000159352	PSMD4
ENSG00000158402	CDC25C
ENSG00000227057	WDR46
ENSG00000163701	IL17RE
ENSG00000158710	TAGLN2
ENSG00000186907	RTN4RL2
ENSG00000140332	TLE3
ENSG00000162734	PEA15
ENSG00000244038	DDOST
ENSG00000167900	TK1
ENSG00000120738	EGR1
ENSG00000089685	BIRC5
ENSG00000132821	VSTM2L
ENSG00000213593	TMX2
ENSG00000105835	NAMPT
ENSG00000135914	HTR2B
ENSG00000007038	PRSS21
ENSG00000198959	TGM2
ENSG00000102409	BEX4
ENSG00000047644	WWC3
ENSG00000180801	ARSJ
ENSG00000023318	ERP44
ENSG00000095539	SEMA4G
ENSG00000237649	KIFC1
ENSG00000118785	SPP1
ENSG00000180638	SLC47A2
ENSG00000125347	IRF1
ENSG00000147010	SH3KBP1
ENSG00000147689	FAM83A
ENSG00000129422	MTUS1
ENSG00000054654	SYNE2
ENSG00000237512	UNC5B-AS1
ENSG00000198246	SLC29A3
ENSG00000077150	NFKB2
ENSG00000170624	SGCD
ENSG00000167680	SEMA6B
ENSG00000132792	CTNNBL1
ENSG00000104529	EEF1D
ENSG00000065613	SLK
ENSG00000111424	VDR
ENSG00000076053	RBM7
ENSG00000120256	LRP11
ENSG00000203722	RAET1G
ENSG00000134058	CDK7
ENSG00000283632	EXOC3L2
ENSG00000126457	PRMT1
ENSG00000085231	AK6
ENSG00000156976	EIF4A2
ENSG00000107438	PDLIM1
ENSG00000236081	ELFN1-AS1
ENSG00000131876	SNRPA1
ENSG00000175567	UCP2
ENSG00000002822	MAD1L1
ENSG00000103253	HAGHL
ENSG00000140465	CYP1A1
ENSG00000013810	TACC3
ENSG00000006062	MAP3K14
ENSG00000179046	TRIML2
ENSG00000157150	TIMP4
ENSG00000175544	CABP4
ENSG00000173511	VEGFB
ENSG00000128944	KNSTRN
ENSG00000142233	NTN5
ENSG00000099814	CEP170B
ENSG00000138326	RPS24
ENSG00000108622	ICAM2
ENSG00000172977	KAT5
ENSG00000178607	ERN1
ENSG00000141526	SLC16A3
ENSG00000054356	PTPRN
ENSG00000178982	EIF3K
ENSG00000152137	HSPB8
ENSG00000163536	SERPINI1
ENSG00000168566	SNRNP48
ENSG00000112578	BYSL
ENSG00000110841	PPFIBP1
ENSG00000112576	CCND3
ENSG00000178826	TMEM139
ENSG00000169297	NR0B1
ENSG00000086712	TXLNG
ENSG00000182472	CAPN12
ENSG00000173545	ZNF622
ENSG00000102054	RBBP7
ENSG00000172757	CFL1
ENSG00000273706	LHX1
ENSG00000275700	AATF
ENSG00000204580	DDR1
ENSG00000113739	STC2
ENSG00000177721	ANXA2R
ENSG00000167004	PDIA3
ENSG00000119408	NEK6
ENSG00000159840	ZYX
ENSG00000213186	TRIM59
ENSG00000152076	CCDC74B
ENSG00000061794	MRPS35
ENSG00000101928	MOSPD1
ENSG00000184785	SMIM10
ENSG00000136930	PSMB7
ENSG00000180964	TCEAL8
ENSG00000087494	PTHLH
ENSG00000133134	BEX2
ENSG00000089820	ARHGAP4
ENSG00000179674	ARL14
ENSG00000067057	PFKP
ENSG00000066382	MPPED2
ENSG00000114767	RRP9
ENSG00000198331	HYLS1
ENSG00000115009	CCL20
ENSG00000187720	THSD4
ENSG00000123977	DAW1
ENSG00000185813	PCYT2
ENSG00000113312	TTC1
ENSG00000171914	TLN2
ENSG00000079263	SP140
ENSG00000108219	TSPAN14
ENSG00000168824	NSG1
ENSG00000189143	CLDN4
ENSG00000145632	PLK2
ENSG00000166922	SCG5
ENSG00000006118	TMEM132A
ENSG00000160888	IER2
ENSG00000141837	CACNA1A
ENSG00000119929	CUTC
ENSG00000134531	EMP1
ENSG00000170312	CDK1
ENSG00000134324	LPIN1
ENSG00000163993	S100P
ENSG00000185033	SEMA4B
ENSG00000171811	CFAP46
ENSG00000023330	ALAS1
ENSG00000140545	MFGE8
ENSG00000085760	MTIF2
ENSG00000247596	TWF2
ENSG00000146678	IGFBP1
ENSG00000224596	ZMIZ1-AS1
ENSG00000146674	IGFBP3
ENSG00000014641	MDH1
ENSG00000122642	FKBP9
ENSG00000135525	MAP7
ENSG00000167325	RRM1
ENSG00000120937	NPPB
ENSG00000120162	MOB3B
ENSG00000184009	ACTG1
ENSG00000073849	ST6GAL1
ENSG00000103642	LACTB
ENSG00000151474	FRMD4A
ENSG00000145390	USP53
ENSG00000185088	RPS27L
ENSG00000251381	LINC00958
ENSG00000213694	S1PR3
ENSG00000246228	CASC8
ENSG00000085733	CTTN
ENSG00000123975	CKS2
ENSG00000111716	LDHB
ENSG00000115216	NRBP1
ENSG00000107485	GATA3
ENSG00000006634	DBF4
ENSG00000156515	HK1
ENSG00000135318	NT5E
ENSG00000075142	SRI
ENSG00000115226	FNDC4
ENSG00000175161	CADM2
ENSG00000133835	HSD17B4
ENSG00000184432	COPB2
ENSG00000137434	C6orf52
ENSG00000121900	TMEM54
ENSG00000161642	ZNF385A
ENSG00000137502	RAB30
ENSG00000197291	RAMP2-AS1
ENSG00000111783	RFX4
ENSG00000109684	CLNK
ENSG00000186815	TPCN1
ENSG00000155438	NIFK
ENSG00000102144	PGK1
ENSG00000143257	NR1I3
ENSG00000125355	TMEM255A
ENSG00000185101	ANO9
ENSG00000104140	RHOV
ENSG00000128917	DLL4
ENSG00000198034	RPS4X
ENSG00000115947	ORC4
ENSG00000171631	P2RY6
ENSG00000123096	SSPN
ENSG00000128965	CHAC1
ENSG00000204525	HLA-C
ENSG00000166750	SLFN5
ENSG00000148180	GSN
ENSG00000146376	ARHGAP18
ENSG00000138778	CENPE
ENSG00000171202	TMEM126A
ENSG00000086504	MRPL28
ENSG00000142089	IFITM3
ENSG00000144063	MALL
ENSG00000172037	LAMB2
ENSG00000145220	LYAR
ENSG00000166333	ILK
ENSG00000260916	CCPG1
ENSG00000196586	MYO6
ENSG00000159063	ALG8
ENSG00000163739	CXCL1
ENSG00000163737	PF4
ENSG00000137507	LRRC32
ENSG00000163736	PPBP
ENSG00000163735	CXCL5
ENSG00000163734	CXCL3
ENSG00000182704	TSKU
ENSG00000040199	PHLPP2
ENSG00000029993	HMGB3
ENSG00000163072	NOSTRIN
ENSG00000163956	LRPAP1
ENSG00000223949	ROR1-AS1
ENSG00000198488	B3GNT6
ENSG00000164823	OSGIN2
ENSG00000104325	DECR1
ENSG00000179218	CALR
ENSG00000138600	SPPL2A
ENSG00000111011	RSRC2
ENSG00000225434	LINC01504
ENSG00000156413	FUT6
ENSG00000141576	RNF157
ENSG00000140297	GCNT3
ENSG00000027075	PRKCH
ENSG00000236609	ZNF853
ENSG00000172270	BSG
ENSG00000185262	UBALD2
ENSG00000132510	KDM6B
ENSG00000165995	CACNB2
ENSG00000221869	CEBPD
ENSG00000236849	LINC01474
ENSG00000182749	PAQR7
ENSG00000117632	STMN1
ENSG00000169894	MUC3A
ENSG00000196917	HCAR1
ENSG00000233429	HOTAIRM1
ENSG00000225706	PTPRD-AS1
ENSG00000067225	PKM
ENSG00000106004	HOXA5
ENSG00000176153	GPX2
ENSG00000142945	KIF2C
ENSG00000172409	CLP1
ENSG00000174720	LARP7
ENSG00000095380	NANS
ENSG00000114346	ECT2
ENSG00000106789	CORO2A
ENSG00000095383	TBC1D2
ENSG00000077380	DYNC1I2
ENSG00000173846	PLK3
ENSG00000246877	DNM1P35
ENSG00000123358	NR4A1
ENSG00000073350	LLGL2
ENSG00000183779	ZNF703
ENSG00000147475	ERLIN2
ENSG00000070785	EIF2B3
ENSG00000160867	FGFR4
ENSG00000167196	FBXO22
ENSG00000205403	CFI
ENSG00000169752	NRG4
ENSG00000004846	ABCB5
ENSG00000135404	CD63
ENSG00000156675	RAB11FIP1
ENSG00000106052	TAX1BP1
ENSG00000215375	MYL5
ENSG00000120211	INSL4
ENSG00000169435	RASSF6
ENSG00000187840	EIF4EBP1
ENSG00000169220	RGS14
ENSG00000169429	CXCL8
ENSG00000135116	HRK
ENSG00000091073	DTX2
ENSG00000117748	RPA2
ENSG00000113504	SLC12A7
ENSG00000092820	EZR
ENSG00000010278	CD9
ENSG00000100439	ABHD4
ENSG00000138413	IDH1
ENSG00000011243	AKAP8L
ENSG00000132563	REEP2
ENSG00000135540	NHSL1
ENSG00000213859	KCTD11
ENSG00000110958	PTGES3
ENSG00000205277	MUC12
ENSG00000197261	C6orf141
ENSG00000120885	CLU
ENSG00000143512	HHIPL2
ENSG00000071909	MYO3B
ENSG00000143498	TAF1A
ENSG00000140451	PIF1
ENSG00000153294	ADGRF4
ENSG00000073578	SDHA
ENSG00000196531	NACA
ENSG00000168077	SCARA3
ENSG00000105997	HOXA3
ENSG00000170606	HSPA4
ENSG00000182175	RGMA
ENSG00000171320	ESCO2
ENSG00000119688	ABCD4
ENSG00000168078	PBK
ENSG00000145335	SNCA
ENSG00000164548	TRA2A
ENSG00000168079	SCARA5
ENSG00000167642	SPINT2
ENSG00000119041	GTF3C3
ENSG00000167641	PPP1R14A
ENSG00000092621	PHGDH
ENSG00000094914	AAAS
ENSG00000165525	NEMF
ENSG00000221955	SLC12A8
ENSG00000198901	PRC1
ENSG00000124882	EREG
ENSG00000109321	AREG
ENSG00000108953	YWHAE
ENSG00000052802	MSMO1
ENSG00000113749	HRH2
ENSG00000109472	CPE
ENSG00000069020	MAST4
ENSG00000198604	BAZ1A
ENSG00000164520	RAET1E
ENSG00000172831	CES2
ENSG00000112186	CAP2
ENSG00000204950	LRRC10B
ENSG00000101811	CSTF2
ENSG00000284770	TBCE
ENSG00000083857	FAT1
ENSG00000007952	NOX1
ENSG00000002549	LAP3
ENSG00000235687	LINC00993
ENSG00000153933	DGKE
ENSG00000129682	FGF13
ENSG00000123933	MXD4
ENSG00000005893	LAMP2
ENSG00000197696	NMB
ENSG00000115514	TXNDC9
ENSG00000185338	SOCS1
ENSG00000149489	ROM1
ENSG00000141542	RAB40B
ENSG00000010292	NCAPD2
ENSG00000174460	ZCCHC12
ENSG00000112419	PHACTR2
ENSG00000132915	PDE6A
ENSG00000111640	GAPDH
ENSG00000115524	SF3B1
ENSG00000179041	RRS1
ENSG00000155850	SLC26A2
ENSG00000105618	PRPF31
ENSG00000182308	DCAF4L1
ENSG00000100591	AHSA1
ENSG00000178343	SHISA3
ENSG00000185477	GPRIN3
ENSG00000105617	LENG1
ENSG00000184305	CCSER1
ENSG00000138798	EGF
ENSG00000138385	SSB
ENSG00000113141	IK
ENSG00000008517	IL32
ENSG00000177363	LRRN4CL
ENSG00000170889	RPS9
ENSG00000177954	RPS27
ENSG00000073282	TP63
ENSG00000144381	HSPD1
ENSG00000198133	TMEM229B
ENSG00000164220	F2RL2
ENSG00000006606	CCL26
ENSG00000164251	F2RL1
ENSG00000120129	DUSP1
ENSG00000133316	WDR74
ENSG00000164463	CREBRF
ENSG00000140022	STON2
ENSG00000129493	HEATR5A
ENSG00000165916	PSMC3
ENSG00000146701	MDH2
ENSG00000116667	C1orf21
ENSG00000197467	COL13A1
ENSG00000173110	HSPA6
ENSG00000153015	CWC27
ENSG00000160752	FDPS
ENSG00000099875	MKNK2
ENSG00000079785	DDX1
ENSG00000243566	UPK3B
ENSG00000132026	RTBDN
ENSG00000049192	ADAMTS6
ENSG00000121957	GPSM2
ENSG00000168952	STXBP6
ENSG00000246223	LINC01550
ENSG00000158683	PKD1L1
ENSG00000176845	METRNL
ENSG00000196655	TRAPPC4
ENSG00000260001	TGFBR3L
ENSG00000204463	BAG6
ENSG00000115053	NCL
ENSG00000134207	SYT6
ENSG00000268223	ARL14EPL
ENSG00000019582	CD74
ENSG00000130203	APOE
ENSG00000128564	VGF
ENSG00000167105	TMEM92
ENSG00000005108	THSD7A
ENSG00000130208	APOC1
ENSG00000015532	XYLT2
ENSG00000213347	MXD3
ENSG00000178602	OTOS
ENSG00000124313	IQSEC2
ENSG00000104853	CLPTM1
ENSG00000130414	NDUFA10
ENSG00000117395	EBNA1BP2
ENSG00000186399	GOLGA8R
ENSG00000238266	LINC00707
ENSG00000128512	DOCK4
ENSG00000108823	SGCA
ENSG00000077264	PAK3
ENSG00000224982	TMEM233
ENSG00000168291	PDHB
ENSG00000165119	HNRNPK
ENSG00000215788	TNFRSF25
ENSG00000249306	LINC01411
ENSG00000011028	MRC2
ENSG00000147394	ZNF185
ENSG00000137814	HAUS2
ENSG00000112486	CCR6
ENSG00000179820	MYADM
ENSG00000174938	SEZ6L2
ENSG00000124762	CDKN1A
ENSG00000178172	SPINK6
ENSG00000214510	SPINK13
ENSG00000149948	HMGA2
ENSG00000105605	CACNG7
ENSG00000080824	HSP90AA1
ENSG00000142408	CACNG8
ENSG00000130433	CACNG6
ENSG00000189068	VSTM1
ENSG00000246334	PRR7-AS1
ENSG00000119938	PPP1R3C
ENSG00000072571	HMMR
ENSG00000105643	ARRDC2
ENSG00000084207	GSTP1
ENSG00000105325	FZR1
ENSG00000253438	PCAT1
ENSG00000004939	SLC4A1
ENSG00000169851	PCDH7
ENSG00000112303	VNN2
ENSG00000132842	AP3B1
ENSG00000013364	MVP
ENSG00000129514	FOXA1
ENSG00000173692	PSMD1
ENSG00000079616	KIF22
ENSG00000213719	CLIC1
ENSG00000135486	HNRNPA1
ENSG00000234745	HLA-B
ENSG00000150093	ITGB1
ENSG00000103196	CRISPLD2
ENSG00000154493	C10orf90
ENSG00000105696	TMEM59L
ENSG00000153071	DAB2
ENSG00000175203	DCTN2
ENSG00000100442	FKBP3
ENSG00000111897	SERINC1
ENSG00000129534	MIS18BP1
ENSG00000135549	PKIB
ENSG00000188993	LRRC66
ENSG00000163071	SPATA18
ENSG00000138398	PPIG
ENSG00000134824	FADS2
ENSG00000131187	F12
ENSG00000154277	UCHL1
ENSG00000040275	SPDL1
ENSG00000134516	DOCK2
ENSG00000006611	USH1C
ENSG00000115750	TAF1B
ENSG00000056998	GYG2
ENSG00000103647	CORO2B
ENSG00000071127	WDR1
ENSG00000137265	IRF4
ENSG00000134317	GRHL1
ENSG00000140350	ANP32A
ENSG00000161513	FDXR
ENSG00000091140	DLD
ENSG00000153815	CMIP
ENSG00000027697	IFNGR1
ENSG00000077782	FGFR1
ENSG00000102096	PIM2
ENSG00000102393	GLA
ENSG00000159720	ATP6V0D1
ENSG00000171848	RRM2
ENSG00000079841	RIMS1
ENSG00000164744	SUN3
ENSG00000115756	HPCAL1
ENSG00000168421	RHOH
ENSG00000166289	PLEKHF1
ENSG00000072195	SPEG
ENSG00000182040	USH1G
ENSG00000109089	CDR2L
ENSG00000225511	LINC00475
ENSG00000091129	NRCAM
ENSG00000166183	ASPG
ENSG00000169083	AR
ENSG00000160111	CPAMD8
ENSG00000134057	CCNB1
ENSG00000179841	AKAP5
ENSG00000100714	MTHFD1
ENSG00000167522	ANKRD11
ENSG00000197191	CYSRT1
ENSG00000155868	MED7
ENSG00000105711	SCN1B
ENSG00000164161	HHIP
ENSG00000089356	FXYD3
ENSG00000137868	STRA6
ENSG00000108381	ASPA
ENSG00000115884	SDC1
ENSG00000164776	PHKG1
ENSG00000143878	RHOB
ENSG00000258479	LINC00640
ENSG00000217236	SP9
ENSG00000138433	CIR1
ENSG00000139211	AMIGO2
ENSG00000008128	CDK11A
ENSG00000141505	ASGR1
ENSG00000001084	GCLC
ENSG00000119707	RBM25
ENSG00000171903	CYP4F11
ENSG00000142235	LMTK3
ENSG00000157368	IL34
ENSG00000204264	PSMB8
ENSG00000103154	NECAB2
ENSG00000173992	CCS
ENSG00000239306	RBM14
ENSG00000178821	TMEM52
ENSG00000103035	PSMD7
ENSG00000184840	TMED9
ENSG00000121716	PILRB
ENSG00000130635	COL5A1
ENSG00000156113	KCNMA1
ENSG00000103044	HAS3
ENSG00000162894	FCMR
ENSG00000140986	RPL3L
ENSG00000182253	SYNM
ENSG00000104549	SQLE
ENSG00000182795	C1orf116
ENSG00000085265	FCN1
ENSG00000142669	SH3BGRL3
ENSG00000110711	AIP
ENSG00000100906	NFKBIA
ENSG00000106829	TLE4
ENSG00000131373	HACL1
ENSG00000179950	PUF60
ENSG00000155465	SLC7A7
ENSG00000183751	TBL3
ENSG00000111665	CDCA3
ENSG00000182827	ACBD3
ENSG00000185155	MIXL1
ENSG00000254531	FLJ20021
ENSG00000127561	SYNGR3
ENSG00000213928	IRF9
ENSG00000012171	SEMA3B
ENSG00000197497	ZNF665
ENSG00000197928	ZNF677
ENSG00000168394	TAP1
ENSG00000143771	CNIH4
ENSG00000090520	DNAJB11
ENSG00000248890	HHIP-AS1
ENSG00000065911	MTHFD2
ENSG00000135677	GNS
ENSG00000103018	CYB5B
ENSG00000103740	ACSBG1
ENSG00000228623	ZNF883
ENSG00000140403	DNAJA4
ENSG00000145920	CPLX2
ENSG00000143457	GOLPH3L
ENSG00000078674	PCM1
ENSG00000143384	MCL1
